date,best,worst
2014-10,0.04591015142970717,-0.02920533656782936
2014-11,0.0020578329422278213,-0.029639165092958133
2014-12,0.024665904685005922,0.01483334430056857
2015-01,-0.026141362859052587,-0.01825962372982757
2015-02,0.04862462668825172,0.1562858070200309
2015-03,0.016699037725338695,-0.06897753163124433
2015-04,-0.010767674659291506,0.07747530491207727
2015-05,0.00795696608045545,-0.02466391343041323
2015-06,-0.0004736098099965589,-0.03534368555410764
2015-07,-0.014547314424893088,-0.14702053565299136
2015-08,-0.025754219025329785,0.0037668703915551445
2015-09,-0.002906022289691126,-0.13800031274702632
2015-10,0.046700458285777104,0.0531642189132981
2015-11,0.03029212053748777,0.07990849714551587
2015-12,-0.015809263708653865,-0.12412814166164024
2016-01,-0.06655232063232686,-0.134666559593752
